"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20210427","8호선","암사","18887","16851","20210430"
"20210427","3호선","압구정","31397","33080","20210430"
"20210427","분당선","압구정로데오","17972","19826","20210430"
"20210427","5호선","애오개","7133","7180","20210430"
"20210427","경의선","야당","6815","6563","20210430"
"20210427","수인선","야목","243","188","20210430"
"20210427","분당선","야탑","25035","26182","20210430"
"20210427","6호선","약수","3500","3631","20210430"
"20210427","3호선","약수","13001","12646","20210430"
"20210427","중앙선","양수","1897","1932","20210430"
"20210427","중앙선","양원","2002","1995","20210430"
"20210427","3호선","양재(서초구청)","39425","42590","20210430"
"20210427","중앙선","양정","855","726","20210430"
"20210427","경원선","양주","7756","7197","20210430"
"20210427","2호선","양천구청","6880","7351","20210430"
"20210427","9호선","양천향교","9532","9848","20210430"
"20210427","5호선","양평","7612","7650","20210430"
"20210427","중앙선","양평","2659","2675","20210430"
"20210427","7호선","어린이대공원(세종대)","12525","12254","20210430"
"20210427","수인선","어천","640","697","20210430"
"20210427","9호선2~3단계","언주","9913","10076","20210430"
"20210427","5호선","여의나루","11151","12381","20210430"
"20210427","5호선","여의도","29105","30276","20210430"
"20210427","9호선","여의도","26799","25688","20210430"
"20210427","경강선","여주","1855","1839","20210430"
"20210427","경인선","역곡","28102","27738","20210430"
"20210427","2호선","역삼","51656","56557","20210430"
"20210427","6호선","역촌","3549","4133","20210430"
"20210427","수인선","연수","4523","4431","20210430"
"20210427","3호선","연신내","37201","34991","20210430"
"20210427","9호선","염창","17062","16775","20210430"
"20210427","경부선","영등포","34548","35566","20210430"
"20210427","5호선","영등포구청","4089","4259","20210430"
"20210427","2호선","영등포구청","23629","23695","20210430"
"20210427","5호선","영등포시장","9556","10125","20210430"
"20210427","공항철도 1호선","영종","2879","2938","20210430"
"20210427","분당선","영통","7640","7832","20210430"
"20210427","3호선","오금","6195","5706","20210430"
"20210427","5호선","오금","3932","3914","20210430"
"20210427","경인선","오류동","12194","11509","20210430"
"20210427","분당선","오리","11854","9925","20210430"
"20210427","5호선","오목교(목동운동장앞)","22019","23582","20210430"
"20210427","수인선","오목천","3276","2999","20210430"
"20210427","중앙선","오빈","323","318","20210430"
"20210427","경부선","오산","9572","9499","20210430"
"20210427","경부선","오산대","3912","3617","20210430"
"20210427","안산선","오이도","8375","8145","20210430"
"20210427","3호선","옥수","9106","9547","20210430"
"20210427","경원선","옥수","45","31","20210430"
"20210427","경인선","온수(성공회대입구)","7101","6936","20210430"
"20210427","7호선","온수(성공회대입구)","11267","10299","20210430"
"20210427","장항선","온양온천","3236","3334","20210430"
"20210427","5호선","올림픽공원(한국체대)","4289","3675","20210430"
"20210427","9호선2~3단계","올림픽공원(한국체대)","5572","5549","20210430"
"20210427","5호선","왕십리(성동구청)","4494","4804","20210430"
"20210427","2호선","왕십리(성동구청)","15660","12580","20210430"
"20210427","경원선","왕십리(성동구청)","13105","14660","20210430"
"20210427","경원선","외대앞","7102","7091","20210430"
"20210427","2호선","용답","2735","2791","20210430"
"20210427","2호선","용두(동대문구청)","2325","2439","20210430"
"20210427","7호선","용마산(용마폭포공원)","6182","6077","20210430"
"20210427","중앙선","용문","1989","1966","20210430"
"20210427","경부선","용산","28840","29417","20210430"
"20210427","5호선","우장산","14590","14457","20210430"
"20210427","중앙선","운길산","975","930","20210430"
"20210427","공항철도 1호선","운서","5839","5838","20210430"
"20210427","경의선","운정","6757","6416","20210430"
"20210427","일산선","원당","11318","10801","20210430"
"20210427","중앙선","원덕","373","362","20210430"
"20210427","수인선","원인재","4411","4648","20210430"
"20210427","일산선","원흥","10172","9759","20210430"
"20210427","경원선","월계","6740","6423","20210430"
"20210427","6호선","월곡(동덕여대)","11188","11122","20210430"
"20210427","수인선","월곶","2572","2432","20210430"
"20210427","6호선","월드컵경기장(성산)","4406","4618","20210430"
"20210427","경의선","월롱","2540","2413","20210430"
"20210427","3호선","을지로3가","10269","10753","20210430"
"20210427","2호선","을지로3가","21350","21091","20210430"
"20210427","2호선","을지로4가","12907","12742","20210430"
"20210427","5호선","을지로4가","6230","6257","20210430"
"20210427","2호선","을지로입구","37825","38506","20210430"
"20210427","경원선","응봉","1899","1652","20210430"
"20210427","6호선","응암","17779","17630","20210430"
"20210427","경부선","의왕","9157","9136","20210430"
"20210427","경원선","의정부","17832","18233","20210430"
"20210427","2호선","이대","12544","12893","20210430"
"20210427","분당선","이매","5766","5288","20210430"
"20210427","경강선","이매","1154","1108","20210430"
"20210427","7호선","이수","15369","14650","20210430"
"20210427","경강선","이천","2288","2428","20210430"
"20210427","경원선","이촌(국립중앙박물관)","3836","2820","20210430"
"20210427","4호선","이촌(국립중앙박물관)","7153","8071","20210430"
"20210427","6호선","이태원","8876","8981","20210430"
"20210427","과천선","인덕원","23930","24616","20210430"
"20210427","경인선","인천","3714","2840","20210430"
"20210427","수인선","인천","972","1678","20210430"
"20210427","공항철도 1호선","인천공항1터미널","2988","3076","20210430"
"20210427","공항철도 1호선","인천공항2터미널","1693","1669","20210430"
"20210427","수인선","인천논현","5545","5940","20210430"
"20210427","수인선","인하대","6093","5793","20210430"
"20210427","경의선","일산","9413","9426","20210430"
"20210427","3호선","일원","10072","9833","20210430"
"20210427","경의선","임진강","33","14","20210430"
"20210427","8호선","잠실(송파구청)","12829","15062","20210430"
"20210427","2호선","잠실(송파구청)","62870","62125","20210430"
"20210427","2호선","잠실나루","14541","14349","20210430"
"20210427","2호선","잠실새내","20255","20250","20210430"
"20210427","3호선","잠원","4779","4691","20210430"
"20210427","7호선","장승배기","9794","9526","20210430"
"20210427","7호선","장암","2323","929","20210430"
"20210427","8호선","장지","16964","16368","20210430"
"20210427","5호선","장한평","18614","18417","20210430"
"20210427","우이신설선","정릉","4522","4304","20210430"
"20210427","일산선","정발산","6950","6955","20210430"
"20210427","과천선","정부과천청사","10114","10020","20210430"
"20210427","안산선","정왕","9760","10109","20210430"
"20210427","분당선","정자","17016","18142","20210430"
"20210427","1호선","제기동","16982","17425","20210430"
"20210427","경인선","제물포","10959","10457","20210430"
"20210427","1호선","종각","34300","33294","20210430"
"20210427","5호선","종로3가","11453","11357","20210430"
"20210427","1호선","종로3가","23559","21591","20210430"
"20210427","3호선","종로3가","9764","10949","20210430"
"20210427","1호선","종로5가","22180","21997","20210430"
"20210427","9호선2~3단계","종합운동장","4044","4120","20210430"
"20210427","2호선","종합운동장","8319","9016","20210430"
"20210427","경인선","주안","18951","17175","20210430"
"20210427","일산선","주엽","8852","8820","20210430"
"20210427","분당선","죽전","13188","14492","20210430"
"20210427","7호선","중계","14802","13586","20210430"
"20210427","7호선","중곡","10246","9453","20210430"
"20210427","경인선","중동","9368","8832","20210430"
"20210427","중앙선","중랑","5569","5272","20210430"
"20210427","안산선","중앙","16601","17476","20210430"
"20210427","9호선2~3단계","중앙보훈병원","10182","9036","20210430"
"20210427","7호선","중화","11084","11039","20210430"
"20210427","9호선","증미","7306","7268","20210430"
"20210427","6호선","증산(명지대앞)","10064","10062","20210430"
"20210427","경부선","지제","2760","2666","20210430"
"20210427","3호선","지축","4042","3918","20210430"
"20210427","중앙선","지평","74","102","20210430"
"20210427","경원선","지행","6366","6255","20210430"
"20210427","경부선","직산","694","728","20210430"
"20210427","경부선","진위","1630","1444","20210430"
"20210427","4호선","창동","25613","27349","20210430"
"20210427","6호선","창신","3835","3235","20210430"
"20210427","경춘선","천마산","1763","1642","20210430"
"20210427","경부선","천안","4687","4827","20210430"
"20210427","7호선","천왕","11581","11174","20210430"
"20210427","8호선","천호(풍납토성)","14662","16389","20210430"
"20210427","5호선","천호(풍납토성)","17589","17644","20210430"
"20210427","7호선","철산","21180","21820","20210430"
"20210427","6호선","청구","3842","4093","20210430"
"20210427","5호선","청구","4104","3705","20210430"
"20210427","7호선","청담","19684","21988","20210430"
"20210427","공항철도 1호선","청라국제도시","6614","6240","20210430"
"20210427","1호선","청량리(서울시립대입구)","20945","19985","20210430"
"20210427","경원선","청량리(서울시립대입구)","12355","14359","20210430"
"20210427","분당선","청명","4200","3991","20210430"
"20210427","경춘선","청평","1610","1584","20210430"
"20210427","경강선","초월","2987","2829","20210430"
"20210427","안산선","초지","4886","5135","20210430"
"20210427","4호선","총신대입구(이수)","18779","20494","20210430"
"20210427","7호선","춘의","9880","9780","20210430"
"20210427","경춘선","춘천","1353","1376","20210430"
"20210427","3호선","충무로","2","0","20210430"
"20210427","4호선","충무로","25900","26831","20210430"
"20210427","5호선","충정로(경기대입구)","5212","5191","20210430"
"20210427","2호선","충정로(경기대입구)","10038","10669","20210430"
"20210427","경의선","탄현","7748","7501","20210430"
"20210427","7호선","태릉입구","8325","7933","20210430"
"20210427","6호선","태릉입구","5388","5961","20210430"
"20210427","분당선","태평","13335","12972","20210430"
"20210427","경춘선","퇴계원","3728","3408","20210430"
"20210427","경의선","파주","1655","1272","20210430"
"20210427","경강선","판교","4187","4081","20210430"
"20210427","중앙선","팔당","976","979","20210430"
"20210427","경춘선","평내호평","6545","6435","20210430"
